"code_lac","camp_annee","id_campagne","id_prelev_poisson","id_point_prelev","date_pose","heure_pose","date_releve","heure_releve","prof_min_point_pose","prof_max_point_pose","cd_engin_peche","strate"
"AIG73",2014,348,19836,246182,"29/09/2014","18.30.00","30/09/2014","09.00.00",48,53.9,"FP","48 - 53,9 m Pelagique"
"AIG73",2014,348,19838,246184,"30/09/2014","18.07.00","01/10/2014","08.15.00",2.3,2.6,"FB","< 3 m [Protocole CEN]"
"AIG73",2014,348,19839,246185,"30/09/2014","18.13.00","01/10/2014","08.23.00",4.1,4.5,"FB","3 - 5,9 m [Protocole CEN]"
"AIG73",2014,348,19840,246186,"30/09/2014","18.18.00","01/10/2014","08.31.00",2.3,2.7,"FB","< 3 m [Protocole CEN]"
"AIG73",2014,348,19841,246187,"30/09/2014","18.24.00","01/10/2014","08.36.00",14.1,20.3,"FB","12 - 19,9 m [Protocole CEN]"
"AIG73",2014,348,19844,246190,"30/09/2014","18.41.00","01/10/2014","08.53.00",1.4,2.6,"FB","< 3 m [Protocole CEN]"
"AIG73",2014,348,19845,246191,"30/09/2014","18.45.00","01/10/2014","08.56.00",4.1,5,"FB","3 - 5,9 m [Protocole CEN]"
"AIG73",2014,348,19849,246195,"30/09/2014","19.08.00","01/10/2014","08.04.00",6.8,12,"FB","6 -11,9 m [Protocole CEN]"
"AIG73",2014,348,19853,246199,"30/09/2014","19.15.00","01/10/2014","08.12.00",3.2,5.8,"FB","3 - 5,9 m [Protocole CEN]"
"AIG73",2014,348,19854,246200,"30/09/2014","18.10.00","01/10/2014","08.41.00",6,11.9,"FP","6 - 11,9 m Pelagique"
"AIG73",2014,348,19855,246201,"30/09/2014","18.10.00","01/10/2014","08.41.00",6,11.9,"FP","6 - 11,9 m Pelagique"
"AIG73",2014,348,19856,246202,"30/09/2014","18.18.00","01/10/2014","09.03.00",30,35.9,"FP","30 - 35,9 m Pelagique"
"AIG73",2014,348,19860,246206,"01/10/2014","17.38.00","02/10/2014","08.05.00",4.4,4.7,"FB","3 - 5,9 m [Protocole CEN]"
"AIG73",2014,348,19861,246207,"01/10/2014","17.40.00","02/10/2014","08.56.00",6.2,9,"FB","6 -11,9 m [Protocole CEN]"
"AIG73",2014,348,19862,246208,"01/10/2014","17.43.00","02/10/2014","08.47.00",15.2,17,"FB","12 - 19,9 m [Protocole CEN]"
"AIG73",2014,348,19863,246209,"01/10/2014","17.45.00","02/10/2014","09.00.00",9.8,10,"FB","6 -11,9 m [Protocole CEN]"
"AIG73",2014,348,19864,246210,"01/10/2014","17.50.00","02/10/2014","08.35.00",28.3,32.9,"FB","20 - 34,9 m [Protocole CEN]"
"AIG73",2014,348,19866,246212,"01/10/2014","17.58.00","02/10/2014","09.14.00",23.3,29,"FB","20 - 34,9 m [Protocole CEN]"
"AIG73",2014,348,19867,246213,"01/10/2014","18.01.00","02/10/2014","09.18.00",4.4,5.9,"FB","3 - 5,9 m [Protocole CEN]"
"AIG73",2014,348,19868,246214,"01/10/2014","18.05.00","02/10/2014","09.24.00",5.2,5.2,"FB","3 - 5,9 m [Protocole CEN]"
"AIG73",2014,348,19869,246215,"01/10/2014","18.37.00","02/10/2014","10.37.00",12.4,15.3,"FB","12 - 19,9 m [Protocole CEN]"
"AIG73",2014,348,19870,246216,"01/10/2014","18.40.00","02/10/2014","10.30.00",39,39.4,"FB","35 - 49,9 m  [Protocole CEN]"
"AIG73",2014,348,19871,246217,"01/10/2014","18.44.00","02/10/2014","08.25.00",2.3,2.4,"FB","< 3 m [Protocole CEN]"
"AIG73",2014,348,19872,246218,"01/10/2014","18.48.00","02/10/2014","08.22.00",2.2,2.9,"FB","< 3 m [Protocole CEN]"
"AIG73",2014,348,19874,246220,"01/10/2014","19.00.00","02/10/2014","08.11.00",8.7,9.1,"FB","6 -11,9 m [Protocole CEN]"
"AIG73",2014,348,19875,246221,"01/10/2014","18.26.00","02/10/2014","10.20.00",12,17.9,"FP","12 - 17,9 m Pelagique"
"AIG73",2014,348,19876,246222,"01/10/2014","18.26.00","02/10/2014","10.20.00",12,17.9,"FP","12 - 17,9 m Pelagique"
"AIG73",2014,348,19877,246223,"01/10/2014","18.20.00","02/10/2014","10.03.00",36,41.9,"FP","36 - 41,9 m Pelagique"
"AIG73",2014,348,19881,246227,"02/10/2014","17.44.00","03/10/2014","08.22.00",4,5.5,"FB","3 - 5,9 m [Protocole CEN]"
"AIG73",2014,348,19882,246228,"02/10/2014","17.51.00","03/10/2014","09.07.00",7,8.9,"FB","6 -11,9 m [Protocole CEN]"
"AIG73",2014,348,19883,246229,"02/10/2014","17.56.00","03/10/2014","09.04.00",16.3,17.9,"FB","12 - 19,9 m [Protocole CEN]"
"AIG73",2014,348,19884,246230,"02/10/2014","17.59.00","03/10/2014","08.58.00",1,2,"FB","< 3 m [Protocole CEN]"
"AIG73",2014,348,19887,246233,"02/10/2014","18.11.00","03/10/2014","09.18.00",6.5,11.9,"FB","6 -11,9 m [Protocole CEN]"
"AIG73",2014,348,19888,246234,"02/10/2014","18.14.00","03/10/2014","09.23.00",30,33,"FB","20 - 34,9 m [Protocole CEN]"
"AIG73",2014,348,19889,246235,"02/10/2014","18.44.00","03/10/2014","08.29.00",8.1,10.6,"FB","6 -11,9 m [Protocole CEN]"
"AIG73",2014,348,19891,246237,"02/10/2014","19.02.00","03/10/2014","08.10.00",2,2,"FB","< 3 m [Protocole CEN]"
"AIG73",2014,348,19892,246238,"02/10/2014","18.36.00","03/10/2014","09.25.00",18,23.9,"FP","18 - 23,9 m Pelagique"
"AIL02",2010,202,12021,11371,"28/09/2010","19.04.00","29/09/2010","07.45.00",1.4,1.8,"FB","< 3 m [Protocole CEN]"
"AIL02",2010,202,12022,11372,"28/09/2010","19.10.00","29/09/2010","07.50.00",1.6,2.4,"FB","< 3 m [Protocole CEN]"
"AIL02",2010,202,12023,11373,"28/09/2010","19.15.00","29/09/2010","07.55.00",6,6.2,"FB","6 -11,9 m [Protocole CEN]"
"AIL02",2010,202,12024,11374,"28/09/2010","19.20.00","29/09/2010","08.00.00",6,6.2,"FB","6 -11,9 m [Protocole CEN]"
"AIL02",2010,202,12025,11375,"28/09/2010","19.25.00","29/09/2010","08.05.00",1.4,1.6,"FB","< 3 m [Protocole CEN]"
"AIL02",2010,202,12026,11376,"28/09/2010","19.30.00","29/09/2010","08.10.00",5,5.1,"FB","3 - 5,9 m [Protocole CEN]"
"AIL02",2010,202,12027,11377,"28/09/2010","19.40.00","29/09/2010","08.15.00",4,4.3,"FB","3 - 5,9 m [Protocole CEN]"
"AIL02",2010,202,12028,11378,"28/09/2010","19.45.00","29/09/2010","08.20.00",1.3,1.7,"FB","< 3 m [Protocole CEN]"
"AIL02",2010,202,12029,11379,"29/09/2010","19.00.00","30/09/2010","08.00.00",1.7,2.2,"FB","< 3 m [Protocole CEN]"
"AIL02",2010,202,12030,11380,"29/09/2010","19.15.00","30/09/2010","08.05.00",1.3,2.2,"FB","< 3 m [Protocole CEN]"
"AIL02",2010,202,12031,11381,"29/09/2010","19.30.00","30/09/2010","08.10.00",4.7,5,"FB","3 - 5,9 m [Protocole CEN]"
"AIL02",2010,202,12032,11382,"29/09/2010","19.45.00","30/09/2010","08.15.00",1.4,2,"FB","< 3 m [Protocole CEN]"
"AIL02",2010,202,12033,11383,"29/09/2010","19.55.00","30/09/2010","08.20.00",5.9,6.3,"FB","6 -11,9 m [Protocole CEN]"
"AIL02",2010,202,12034,11384,"29/09/2010","20.00.00","30/09/2010","08.25.00",6.2,6.5,"FB","6 -11,9 m [Protocole CEN]"
"AIL02",2010,202,12035,11385,"29/09/2010","20.05.00","30/09/2010","08.30.00",1.3,2,"FB","< 3 m [Protocole CEN]"
"AIL02",2010,202,12036,11386,"29/09/2010","20.10.00","30/09/2010","08.35.00",4.7,5.5,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2008,72,2652,4596,"14/06/2008","18.32.00","15/06/2008","06.50.00",1.5,2.4,"FB","< 3 m [Protocole CEN]"
"ALE2B",2008,72,2653,4597,"14/06/2008","19.00.00","15/06/2008","07.35.00",2.8,3.5,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2008,72,2654,4598,"14/06/2008","18.10.00","15/06/2008","06.37.00",3.1,5.4,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2008,72,2655,4599,"14/06/2008","18.42.00","15/06/2008","07.00.00",3.5,4.5,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2008,72,2656,4600,"14/06/2008","19.06.00","15/06/2008","07.40.00",4.4,5.5,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2008,72,2657,4601,"14/06/2008","19.15.00","15/06/2008","07.45.00",6,8,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2008,72,2658,4602,"14/06/2008","18.50.00","15/06/2008","07.30.00",6,10.5,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2008,72,2659,4603,"14/06/2008","18.22.00","15/06/2008","06.45.00",12,17,"FB","12 - 19,9 m [Protocole CEN]"
"ALE2B",2008,72,2660,4604,"14/06/2008","18.38.00","15/06/2008","06.55.00",20.1,28,"FB","20 - 34,9 m [Protocole CEN]"
"ALE2B",2008,72,2662,4606,"15/06/2008","18.53.00","16/06/2008","07.25.00",2.9,3.5,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2008,72,2663,4607,"15/06/2008","18.27.00","16/06/2008","07.08.00",2.3,3,"FB","< 3 m [Protocole CEN]"
"ALE2B",2008,72,2664,4608,"15/06/2008","18.40.00","16/06/2008","07.20.00",2.3,2.5,"FB","< 3 m [Protocole CEN]"
"ALE2B",2008,72,2665,4609,"15/06/2008","18.00.00","16/06/2008","06.45.00",4,5.1,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2008,72,2666,4610,"15/06/2008","18.05.00","16/06/2008","06.55.00",6,6.5,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2008,72,2667,4611,"15/06/2008","18.34.00","16/06/2008","07.15.00",6,6.7,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2008,72,2668,4612,"15/06/2008","18.20.00","16/06/2008","07.02.00",9,10,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2008,72,2670,4614,"15/06/2008","19.15.00","16/06/2008","07.47.00",15,NA,"FB","12 - 19,9 m [Protocole CEN]"
"ALE2B",2008,72,2673,4617,"16/06/2008","19.29.00","17/06/2008","07.33.00",2,3,"FB","< 3 m [Protocole CEN]"
"ALE2B",2008,72,2674,4618,"16/06/2008","18.43.00","17/06/2008","07.00.00",2,3.5,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2008,72,2675,4619,"16/06/2008","19.30.00","17/06/2008","07.40.00",3,6,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2008,72,2676,4620,"16/06/2008","18.12.00","17/06/2008","06.35.00",4.3,5.2,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2008,72,2677,4621,"16/06/2008","18.47.00","17/06/2008","07.07.00",6,7,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2008,72,2678,4622,"16/06/2008","18.25.00","17/06/2008","06.45.00",6.2,7.1,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2008,72,2679,4623,"16/06/2008","18.30.00","17/06/2008","06.35.00",9.2,10,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2008,72,2680,4624,"16/06/2008","18.20.00","17/06/2008","06.41.00",12,13.7,"FB","12 - 19,9 m [Protocole CEN]"
"ALE2B",2008,72,2685,4629,"14/06/2008","18.20.00","15/06/2008","06.40.00",6,6,"FPa","0 - 5,9 m Pelagique"
"ALE2B",2016,485,25356,257162,"07/06/2016","18.00.00","08/06/2016","06.15.00",1.5,4.2,"FB","< 3 m [Protocole CEN]"
"ALE2B",2016,485,25357,257163,"07/06/2016","18.50.00","08/06/2016","07.15.00",2.5,4.7,"FB","< 3 m [Protocole CEN]"
"ALE2B",2016,485,25358,257164,"07/06/2016","19.00.00","08/06/2016","07.25.00",3.2,3.4,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2016,485,25359,257165,"07/06/2016","19.07.00","08/06/2016","07.35.00",3.4,3.8,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2016,485,25360,257166,"07/06/2016","18.37.00","08/06/2016","06.55.00",6,11.4,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2016,485,25361,257167,"07/06/2016","18.10.00","08/06/2016","06.25.00",6.6,11,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2016,485,25363,257169,"07/06/2016","18.43.00","08/06/2016","07.05.00",13,19.9,"FB","12 - 19,9 m [Protocole CEN]"
"ALE2B",2016,485,25367,257173,"08/06/2016","19.05.00","09/06/2016","07.30.00",2.8,3,"FB","< 3 m [Protocole CEN]"
"ALE2B",2016,485,25368,257174,"08/06/2016","18.40.00","09/06/2016","06.55.00",3.1,6,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2016,485,25369,257175,"08/06/2016","18.30.00","09/06/2016","06.48.00",3.4,6,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2016,485,25370,257176,"08/06/2016","18.15.00","09/06/2016","06.32.00",9.3,12,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2016,485,25372,257178,"08/06/2016","18.25.00","09/06/2016","06.40.00",12.3,19.2,"FB","12 - 19,9 m [Protocole CEN]"
"ALE2B",2016,485,25374,257180,"08/06/2016","18.52.00","09/06/2016","07.15.00",21.1,24.8,"FB","20 - 34,9 m [Protocole CEN]"
"ALE2B",2016,485,25377,257183,"09/06/2016","19.15.00","10/06/2016","07.30.00",2.8,3.4,"FB","< 3 m [Protocole CEN]"
"ALE2B",2016,485,25378,257184,"09/06/2016","18.25.00","10/06/2016","06.32.00",4.8,6.3,"FB","3 - 5,9 m [Protocole CEN]"
"ALE2B",2016,485,25379,257185,"09/06/2016","18.10.00","10/06/2016","06.15.00",6.8,9.2,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2016,485,25380,257186,"09/06/2016","18.30.00","10/06/2016","06.40.00",9.1,10.1,"FB","6 -11,9 m [Protocole CEN]"
"ALE2B",2016,485,25381,257187,"09/06/2016","19.10.00","10/06/2016","07.22.00",13.8,25.5,"FB","12 - 19,9 m [Protocole CEN]"
"ALE2B",2016,485,25382,257188,"09/06/2016","18.18.00","10/06/2016","06.25.00",14.8,16.9,"FB","12 - 19,9 m [Protocole CEN]"
"ALE2B",2016,485,25383,257189,"09/06/2016","19.20.00","10/06/2016","07.35.00",24.7,29.1,"FB","20 - 34,9 m [Protocole CEN]"
"ALE2B",2016,485,25386,257192,"09/06/2016","18.36.00","10/06/2016","06.50.00",15.2,16.4,"FB","12 - 19,9 m [Protocole CEN]"
"ALE2B",2016,485,25388,257272,"07/06/2016","18.45.00","08/06/2016","07.30.00",6,12,"FP","6 - 11,9 m Pelagique"
"ALE2B",2016,485,25389,257273,"07/06/2016","18.45.00","08/06/2016","07.30.00",6,12,"FP","6 - 11,9 m Pelagique"
"ALE2B",2016,485,25390,257266,"07/06/2016","19.00.00","08/06/2016","07.45.00",0,6,"FP","0 - 5,9 m Pelagique"
"ALE2B",2016,485,25391,257267,"07/06/2016","19.00.00","08/06/2016","07.45.00",0,6,"FP","0 - 5,9 m Pelagique"
"ALE2B",2016,485,25392,257282,"08/06/2016","18.15.00","09/06/2016","07.20.00",18,24,"FP","18 - 23,9 m Pelagique"
"ALE2B",2016,485,25394,257278,"08/06/2016","18.30.00","09/06/2016","07.35.00",12,18,"FP","12 - 17,9 m Pelagique"
"ALE2B",2016,485,25395,257279,"08/06/2016","18.30.00","09/06/2016","07.35.00",12,18,"FP","12 - 17,9 m Pelagique"
"ALL01",2010,203,12299,11649,"07/07/2010","18.26.00","08/07/2010","08.51.00",15.3,16.2,"FP","0 - 5,9 m Pelagique"
"ALL01",2010,203,12301,11651,"07/07/2010","18.38.00","08/07/2010","08.42.00",16.2,16.3,"FP","6 - 11,9 m Pelagique"
"ALL01",2010,203,12303,11653,"07/07/2010","18.44.00","08/07/2010","08.28.00",4.1,4.4,"FB","3 - 5,9 m [Protocole CEN]"
"ALL01",2010,203,12304,11654,"07/07/2010","18.54.00","08/07/2010","08.24.00",4,3.2,"FB","3 - 5,9 m [Protocole CEN]"
"ALL01",2010,203,12305,11655,"07/07/2010","18.58.00","08/07/2010","08.20.00",4,4,"FB","3 - 5,9 m [Protocole CEN]"
"ALL01",2010,203,12306,11656,"07/07/2010","19.04.00","08/07/2010","08.34.00",1.5,1.5,"FB","< 3 m [Protocole CEN]"
"ALL01",2010,203,12307,11657,"07/07/2010","19.10.00","08/07/2010","08.15.00",7.7,8.5,"FB","6 -11,9 m [Protocole CEN]"
"ALL01",2010,203,12308,11658,"07/07/2010","19.17.00","08/07/2010","08.11.00",2.6,6.3,"FB","6 -11,9 m [Protocole CEN]"
"ALL01",2010,203,12309,11659,"07/07/2010","19.22.00","08/07/2010","07.57.00",13,13,"FB","12 - 19,9 m [Protocole CEN]"
"ALL01",2010,203,12310,11660,"07/07/2010","19.25.00","08/07/2010","07.47.00",12.2,12,"FB","12 - 19,9 m [Protocole CEN]"
"ALL01",2010,203,12311,11661,"07/07/2010","19.30.00","08/07/2010","07.50.00",1,2,"FB","< 3 m [Protocole CEN]"
"ALL01",2010,203,12312,11662,"07/07/2010","19.33.00","08/07/2010","07.42.00",6,10,"FB","6 -11,9 m [Protocole CEN]"
"ALL01",2010,203,12313,11663,"07/07/2010","19.38.00","08/07/2010","07.38.00",12,12.2,"FB","12 - 19,9 m [Protocole CEN]"
"ALL01",2010,203,12315,11665,"07/07/2010","19.48.00","08/07/2010","07.24.00",1.3,2,"FB","< 3 m [Protocole CEN]"
"ALL01",2010,203,12316,11666,"07/07/2010","19.54.00","08/07/2010","07.17.00",3,1,"FB","< 3 m [Protocole CEN]"
"ALL01",2010,203,12318,11668,"07/07/2010","20.04.00","08/07/2010","07.09.00",7.4,8.8,"FB","6 -11,9 m [Protocole CEN]"
"ALL01",2010,203,12319,11669,"08/07/2010","18.20.00","09/07/2010","06.52.00",6,7,"FB","6 -11,9 m [Protocole CEN]"
"ALL01",2010,203,12321,11671,"08/07/2010","18.31.00","09/07/2010","07.00.00",15.5,12,"FB","12 - 19,9 m [Protocole CEN]"
"ALL01",2010,203,12322,11672,"08/07/2010","18.35.00","09/07/2010","07.04.00",3.9,3,"FB","3 - 5,9 m [Protocole CEN]"
"ALL01",2010,203,12323,11673,"08/07/2010","18.41.00","09/07/2010","07.07.00",12,15,"FB","12 - 19,9 m [Protocole CEN]"
"ALL01",2010,203,12324,11674,"08/07/2010","18.44.00","09/07/2010","07.10.00",1.5,3,"FB","< 3 m [Protocole CEN]"
"ALL01",2010,203,12325,11675,"08/07/2010","18.48.00","09/07/2010","07.13.00",4.5,4.2,"FB","3 - 5,9 m [Protocole CEN]"
"ALL01",2010,203,12326,11676,"08/07/2010","18.53.00","09/07/2010","07.17.00",11,6,"FB","6 -11,9 m [Protocole CEN]"
"ALL01",2010,203,12327,11677,"08/07/2010","19.00.00","09/07/2010","08.19.00",2,2.3,"FB","< 3 m [Protocole CEN]"
"ALL01",2010,203,12329,11679,"08/07/2010","19.13.00","09/07/2010","07.52.00",12,12,"FB","12 - 19,9 m [Protocole CEN]"
"ALL01",2010,203,12330,11680,"08/07/2010","19.19.00","09/07/2010","07.47.00",3.2,6,"FB","3 - 5,9 m [Protocole CEN]"
"ALL01",2010,203,12331,11681,"08/07/2010","19.21.00","09/07/2010","07.44.00",2.7,3,"FB","< 3 m [Protocole CEN]"
"ALL01",2010,203,12332,11682,"08/07/2010","19.26.00","09/07/2010","07.41.00",0.6,0.7,"FB","< 3 m [Protocole CEN]"
"ALL01",2010,203,12333,11683,"08/07/2010","19.29.00","09/07/2010","07.37.00",7.9,11.1,"FB","6 -11,9 m [Protocole CEN]"
"ALL01",2010,203,12334,11684,"08/07/2010","19.34.00","09/07/2010","07.34.00",11.2,10,"FB","6 -11,9 m [Protocole CEN]"
"ALL04",2006,28,1895,2924,"04/09/2006",NA,"05/09/2006",NA,1,2.20000004768372,"FB","< 3 m [Protocole CEN]"
"ALL04",2006,28,1896,2925,"05/09/2006",NA,"06/09/2006",NA,12,13.5,"FB","12 - 19,9 m [Protocole CEN]"
"ALL04",2006,28,1897,2926,"05/09/2006",NA,"06/09/2006",NA,13,13.8000001907349,"FB","12 - 19,9 m [Protocole CEN]"
"ALL04",2006,28,1898,2927,"04/09/2006",NA,"05/09/2006",NA,2.20000004768372,2.5,"FB","< 3 m [Protocole CEN]"
"ALL04",2006,28,1899,2928,"06/09/2006",NA,"07/09/2006",NA,14,16,"FB","12 - 19,9 m [Protocole CEN]"
"ALL04",2006,28,1900,2929,"06/09/2006",NA,"07/09/2006",NA,12.1999998092651,12.6999998092651,"FB","12 - 19,9 m [Protocole CEN]"
"ALL04",2006,28,1901,2930,"06/09/2006",NA,"07/09/2006",NA,14,15.1999998092651,"FB","12 - 19,9 m [Protocole CEN]"
"ALL04",2006,28,1903,2932,"05/09/2006",NA,"06/09/2006",NA,20,25,"FB","20 - 34,9 m [Protocole CEN]"
"ALL04",2006,28,1906,2935,"06/09/2006",NA,"07/09/2006",NA,4.5,5.19999980926514,"FB","3 - 5,9 m [Protocole CEN]"
"ALL04",2006,28,1907,2936,"06/09/2006",NA,"07/09/2006",NA,22,23,"FB","20 - 34,9 m [Protocole CEN]"
"ALL04",2006,28,1910,2939,"05/09/2006",NA,"06/09/2006",NA,1.60000002384186,1.70000004768372,"FB","< 3 m [Protocole CEN]"
"ALL04",2006,28,1914,2943,"05/09/2006",NA,"06/09/2006",NA,1.5,1.60000002384186,"FB","< 3 m [Protocole CEN]"
"ALL04",2006,28,1915,2944,"06/09/2006",NA,"07/09/2006",NA,1,2.90000009536743,"FB","< 3 m [Protocole CEN]"
"ALL04",2006,28,1916,2945,"04/09/2006",NA,"05/09/2006",NA,5.5,5.5,"FB","3 - 5,9 m [Protocole CEN]"
"ALL04",2006,28,1917,2946,"04/09/2006",NA,"05/09/2006",NA,6,10.5,"FB","6 -11,9 m [Protocole CEN]"
"ALL04",2006,28,1918,2947,"05/09/2006",NA,"06/09/2006",NA,3,4.69999980926514,"FB","3 - 5,9 m [Protocole CEN]"
"ALL04",2006,28,1919,2948,"06/09/2006",NA,"07/09/2006",NA,4,5.80000019073486,"FB","3 - 5,9 m [Protocole CEN]"
"ALL04",2006,28,1920,2949,"05/09/2006",NA,"06/09/2006",NA,3.5,4.5,"FB","3 - 5,9 m [Protocole CEN]"
"ALL04",2006,28,1922,2951,"04/09/2006",NA,"05/09/2006",NA,7,10.5,"FB","6 -11,9 m [Protocole CEN]"
"ALL04",2006,28,1933,2962,"05/09/2006",NA,"06/09/2006",NA,8,10.6000003814697,"FB","6 -11,9 m [Protocole CEN]"
"ALL04",2006,28,1942,2971,"05/09/2006",NA,"06/09/2006",NA,6.59999990463257,10.6000003814697,"FB","6 -11,9 m [Protocole CEN]"
"ALL04",2006,28,1953,2982,"06/09/2006",NA,"07/09/2006",NA,8.39999961853027,8.5,"FB","6 -11,9 m [Protocole CEN]"
"ALL04",2006,28,1964,2993,"06/09/2006",NA,"07/09/2006",NA,8.5,11.5,"FB","6 -11,9 m [Protocole CEN]"
"ALL04",2006,28,1974,3003,"04/09/2006",NA,"05/09/2006",NA,13.5,17,"FB","12 - 19,9 m [Protocole CEN]"
"ALL04",2006,28,2050,3004,"05/09/2006",NA,"06/09/2006",NA,6,6,"FPa","0 - 5,9 m Pelagique"
"ALL04",2006,28,2051,3004,"06/09/2006",NA,"07/09/2006",NA,18,18,"FPa","12 - 17,9 m Pelagique"
"ALL04",2006,28,2054,3005,"06/09/2006",NA,"07/09/2006",NA,24,24,"FPa","18 - 23,9 m Pelagique"
"ALL04",2006,28,2055,3005,"07/09/2006",NA,"08/09/2006",NA,36,36,"FPa","30 - 35,9 m Pelagique"
"ALZ81",2011,259,15186,241190,"20/09/2011","18.45.00","21/09/2011","08.00.00",12.1,13.8,"FB","12 - 19,9 m [Protocole CEN]"
"ALZ81",2011,259,15187,241201,"19/09/2011","18.40.00","20/09/2011","07.55.00",3.4,5.7,"FB","3 - 5,9 m [Protocole CEN]"
"ALZ81",2011,259,15188,241208,"19/09/2011","19.05.00","20/09/2011","07.35.00",12.4,15,"FB","12 - 19,9 m [Protocole CEN]"
"ALZ81",2011,259,15190,241210,"20/09/2011","18.45.00","21/09/2011","07.55.00",12,13,"FB","12 - 19,9 m [Protocole CEN]"
"ALZ81",2011,259,15191,241211,"21/09/2011","18.45.00","22/09/2011","08.10.00",1,2.8,"FB","< 3 m [Protocole CEN]"
"ALZ81",2011,259,15192,241212,"20/09/2011","19.10.00","21/09/2011","08.20.00",3.1,5,"FB","3 - 5,9 m [Protocole CEN]"
"ALZ81",2011,259,15195,241181,"21/09/2011","18.20.00","22/09/2011","08.05.00",13,14.6,"FB","12 - 19,9 m [Protocole CEN]"
"ALZ81",2011,259,15196,241182,"20/09/2011","18.40.00","21/09/2011","07.50.00",2.5,2.8,"FB","< 3 m [Protocole CEN]"
"ALZ81",2011,259,15197,241183,"19/09/2011","18.50.00","20/09/2011","07.40.00",2.8,3,"FB","< 3 m [Protocole CEN]"
"ALZ81",2011,259,15198,241184,"20/09/2011","18.55.00","21/09/2011","08.10.00",1,2.5,"FB","< 3 m [Protocole CEN]"
"ALZ81",2011,259,15200,241186,"21/09/2011","18.00.00","22/09/2011","07.45.00",7.2,9.6,"FB","6 -11,9 m [Protocole CEN]"
"ALZ81",2011,259,15201,241187,"19/09/2011","19.00.00","20/09/2011","08.00.00",3.3,5.8,"FB","3 - 5,9 m [Protocole CEN]"
"ALZ81",2011,259,15202,241188,"21/09/2011","18.10.00","22/09/2011","07.55.00",6.2,8.8,"FB","6 -11,9 m [Protocole CEN]"
"ALZ81",2011,259,15203,241189,"20/09/2011","18.35.00","21/09/2011","07.45.00",2,2.1,"FB","< 3 m [Protocole CEN]"
"ALZ81",2011,259,15204,241191,"19/09/2011","18.45.00","20/09/2011","08.05.00",7,11,"FB","6 -11,9 m [Protocole CEN]"
"ALZ81",2011,259,15205,241192,"21/09/2011","18.25.00","22/09/2011","08.15.00",12.8,13.8,"FB","12 - 19,9 m [Protocole CEN]"
"ALZ81",2011,259,15206,241193,"21/09/2011","18.05.00","22/09/2011","07.50.00",9,10.2,"FB","6 -11,9 m [Protocole CEN]"
"ALZ81",2011,259,15207,241194,"20/09/2011","18.55.00","21/09/2011","08.10.00",9,9.9,"FB","6 -11,9 m [Protocole CEN]"
"ALZ81",2011,259,15208,241195,"19/09/2011","18.25.00","20/09/2011","07.50.00",1,3,"FB","< 3 m [Protocole CEN]"
"ALZ81",2011,259,15209,241196,"20/09/2011","18.25.00","21/09/2011","07.40.00",3.8,5.1,"FB","3 - 5,9 m [Protocole CEN]"
"ALZ81",2011,259,15211,241198,"19/09/2011","18.35.00","20/09/2011","08.00.00",6.2,11.5,"FB","6 -11,9 m [Protocole CEN]"
"ALZ81",2011,259,15212,241199,"20/09/2011","19.00.00","21/09/2011","08.15.00",3.8,4.1,"FB","3 - 5,9 m [Protocole CEN]"
"ALZ81",2011,259,15213,241200,"19/09/2011","18.55.00","20/09/2011","08.25.00",1.4,2.8,"FB","< 3 m [Protocole CEN]"
"ALZ81",2011,259,15214,241202,"19/09/2011","18.30.00","20/09/2011","07.45.00",3,6,"FB","3 - 5,9 m [Protocole CEN]"
"ALZ81",2011,259,15215,241203,"21/09/2011","18.15.00","22/09/2011","08.00.00",6.9,7.3,"FB","6 -11,9 m [Protocole CEN]"
